Plate	Row	Column	Replicate	Run	Time	OD	Prestwick_ID	Chemical_name	Strain
6	7	1	3	3	8	0.165	Prestw-1265	Gatifloxacin	NT5004
6	7	10	1	1	1	0.189	Prestw-469	Niridazole	NT5004
6	7	10	1	1	2	0.192	Prestw-469	Niridazole	NT5004
6	7	10	1	1	3	0.187	Prestw-469	Niridazole	NT5004
6	7	10	1	1	4	0.187	Prestw-469	Niridazole	NT5004
6	7	10	1	1	5	0.186	Prestw-469	Niridazole	NT5004
6	7	10	1	1	6	0.186	Prestw-469	Niridazole	NT5004
6	7	10	1	1	7	0.186	Prestw-469	Niridazole	NT5004
6	7	10	1	1	8	0.185	Prestw-469	Niridazole	NT5004
6	7	10	2	2	3	0.173	Prestw-469	Niridazole	NT5004
6	7	10	2	2	4	0.166	Prestw-469	Niridazole	NT5004
6	7	10	2	2	5	0.164	Prestw-469	Niridazole	NT5004
6	7	10	2	2	6	0.165	Prestw-469	Niridazole	NT5004
6	7	10	2	2	7	0.164	Prestw-469	Niridazole	NT5004
6	7	10	2	2	8	0.164	Prestw-469	Niridazole	NT5004
6	7	10	3	3	0	0.153	Prestw-469	Niridazole	NT5004
6	7	10	3	3	1	0.153	Prestw-469	Niridazole	NT5004
6	7	10	3	3	2	0.153	Prestw-469	Niridazole	NT5004
6	7	10	3	3	3	0.153	Prestw-469	Niridazole	NT5004
6	7	10	3	3	4	0.155	Prestw-469	Niridazole	NT5004
6	7	10	3	3	5	0.156	Prestw-469	Niridazole	NT5004
6	7	10	3	3	6	0.157	Prestw-469	Niridazole	NT5004
6	7	10	3	3	7	0.157	Prestw-469	Niridazole	NT5004
6	7	10	3	3	8	0.158	Prestw-469	Niridazole	NT5004
6	7	11	1	1	1	0.203	Prestw-470	Ceforanide	NT5004
6	7	11	1	1	2	0.205	Prestw-470	Ceforanide	NT5004
6	7	11	1	1	3	0.218	Prestw-470	Ceforanide	NT5004
6	7	11	1	1	4	0.248	Prestw-470	Ceforanide	NT5004
6	7	11	1	1	5	0.315	Prestw-470	Ceforanide	NT5004
6	7	11	1	1	6	0.439	Prestw-470	Ceforanide	NT5004
6	7	11	1	1	7	0.605	Prestw-470	Ceforanide	NT5004
6	7	11	1	1	8	0.726	Prestw-470	Ceforanide	NT5004
6	7	11	2	2	3	0.184	Prestw-470	Ceforanide	NT5004
6	7	11	2	2	4	0.191	Prestw-470	Ceforanide	NT5004
6	7	11	2	2	5	0.216	Prestw-470	Ceforanide	NT5004
6	7	11	2	2	6	0.276	Prestw-470	Ceforanide	NT5004
6	7	11	2	2	7	0.392	Prestw-470	Ceforanide	NT5004
6	7	11	2	2	8	0.545	Prestw-470	Ceforanide	NT5004
6	7	11	3	3	0	0.151	Prestw-470	Ceforanide	NT5004
6	7	11	3	3	1	0.153	Prestw-470	Ceforanide	NT5004
6	7	11	3	3	2	0.158	Prestw-470	Ceforanide	NT5004
6	7	11	3	3	3	0.167	Prestw-470	Ceforanide	NT5004
6	7	11	3	3	4	0.19	Prestw-470	Ceforanide	NT5004
6	7	11	3	3	5	0.244	Prestw-470	Ceforanide	NT5004
6	7	11	3	3	6	0.354	Prestw-470	Ceforanide	NT5004
6	7	11	3	3	7	0.513	Prestw-470	Ceforanide	NT5004
6	7	11	3	3	8	0.648	Prestw-470	Ceforanide	NT5004
6	7	12	1	1	1	0.197	Prestw-1244	Bosentan	NT5004
6	7	12	1	1	2	0.202	Prestw-1244	Bosentan	NT5004
6	7	12	1	1	3	0.215	Prestw-1244	Bosentan	NT5004
6	7	12	1	1	4	0.246	Prestw-1244	Bosentan	NT5004
6	7	12	1	1	5	0.314	Prestw-1244	Bosentan	NT5004
6	7	12	1	1	6	0.44	Prestw-1244	Bosentan	NT5004
6	7	12	1	1	7	0.621	Prestw-1244	Bosentan	NT5004
6	7	12	1	1	8	0.75	Prestw-1244	Bosentan	NT5004
6	7	12	2	2	3	0.219	Prestw-1244	Bosentan	NT5004
6	7	12	2	2	4	0.22	Prestw-1244	Bosentan	NT5004
6	7	12	2	2	5	0.241	Prestw-1244	Bosentan	NT5004
6	7	12	2	2	6	0.293	Prestw-1244	Bosentan	NT5004
6	7	12	2	2	7	0.399	Prestw-1244	Bosentan	NT5004
6	7	12	2	2	8	0.55	Prestw-1244	Bosentan	NT5004
6	7	12	3	3	0	0.16	Prestw-1244	Bosentan	NT5004
6	7	12	3	3	1	0.158	Prestw-1244	Bosentan	NT5004
6	7	12	3	3	2	0.166	Prestw-1244	Bosentan	NT5004
6	7	12	3	3	3	0.167	Prestw-1244	Bosentan	NT5004
6	7	12	3	3	4	0.201	Prestw-1244	Bosentan	NT5004
6	7	12	3	3	5	0.258	Prestw-1244	Bosentan	NT5004
6	7	12	3	3	6	0.362	Prestw-1244	Bosentan	NT5004
6	7	12	3	3	7	0.526	Prestw-1244	Bosentan	NT5004
6	7	12	3	3	8	0.668	Prestw-1244	Bosentan	NT5004
6	7	2	1	1	1	0.207	Prestw-461	Tropisetron HCl	NT5004
6	7	2	1	1	2	0.211	Prestw-461	Tropisetron HCl	NT5004
6	7	2	1	1	3	0.222	Prestw-461	Tropisetron HCl	NT5004
6	7	2	1	1	4	0.255	Prestw-461	Tropisetron HCl	NT5004
6	7	2	1	1	5	0.332	Prestw-461	Tropisetron HCl	NT5004
6	7	2	1	1	6	0.468	Prestw-461	Tropisetron HCl	NT5004
6	7	2	1	1	7	0.645	Prestw-461	Tropisetron HCl	NT5004
6	7	2	1	1	8	0.773	Prestw-461	Tropisetron HCl	NT5004
6	7	2	2	2	3	0.182	Prestw-461	Tropisetron HCl	NT5004
6	7	2	2	2	4	0.188	Prestw-461	Tropisetron HCl	NT5004
6	7	2	2	2	5	0.219	Prestw-461	Tropisetron HCl	NT5004
6	7	2	2	2	6	0.291	Prestw-461	Tropisetron HCl	NT5004
6	7	2	2	2	7	0.426	Prestw-461	Tropisetron HCl	NT5004
6	7	2	2	2	8	0.593	Prestw-461	Tropisetron HCl	NT5004
6	7	2	3	3	0	0.157	Prestw-461	Tropisetron HCl	NT5004
6	7	2	3	3	1	0.159	Prestw-461	Tropisetron HCl	NT5004
6	7	2	3	3	2	0.163	Prestw-461	Tropisetron HCl	NT5004
6	7	2	3	3	3	0.173	Prestw-461	Tropisetron HCl	NT5004
6	7	2	3	3	4	0.197	Prestw-461	Tropisetron HCl	NT5004
6	7	2	3	3	5	0.25	Prestw-461	Tropisetron HCl	NT5004
6	7	2	3	3	6	0.361	Prestw-461	Tropisetron HCl	NT5004
6	7	2	3	3	7	0.523	Prestw-461	Tropisetron HCl	NT5004
6	7	2	3	3	8	0.666	Prestw-461	Tropisetron HCl	NT5004
6	7	3	1	1	1	0.207	Prestw-462	Cefixime	NT5004
6	7	3	1	1	2	0.198	Prestw-462	Cefixime	NT5004
6	7	3	1	1	3	0.211	Prestw-462	Cefixime	NT5004
6	7	3	1	1	4	0.246	Prestw-462	Cefixime	NT5004
6	7	3	1	1	5	0.322	Prestw-462	Cefixime	NT5004
6	7	3	1	1	6	0.461	Prestw-462	Cefixime	NT5004
6	7	3	1	1	7	0.643	Prestw-462	Cefixime	NT5004
6	7	3	1	1	8	0.77	Prestw-462	Cefixime	NT5004
6	7	3	2	2	3	0.184	Prestw-462	Cefixime	NT5004
6	7	3	2	2	4	0.188	Prestw-462	Cefixime	NT5004
6	7	3	2	2	5	0.22	Prestw-462	Cefixime	NT5004
6	7	3	2	2	6	0.298	Prestw-462	Cefixime	NT5004
6	7	3	2	2	7	0.439	Prestw-462	Cefixime	NT5004
6	7	3	2	2	8	0.603	Prestw-462	Cefixime	NT5004
6	7	3	3	3	0	0.159	Prestw-462	Cefixime	NT5004
6	7	3	3	3	1	0.16	Prestw-462	Cefixime	NT5004
6	7	3	3	3	2	0.165	Prestw-462	Cefixime	NT5004
6	7	3	3	3	3	0.174	Prestw-462	Cefixime	NT5004
6	7	3	3	3	4	0.198	Prestw-462	Cefixime	NT5004
6	7	3	3	3	5	0.252	Prestw-462	Cefixime	NT5004
6	7	3	3	3	6	0.362	Prestw-462	Cefixime	NT5004
6	7	3	3	3	7	0.523	Prestw-462	Cefixime	NT5004
6	7	3	3	3	8	0.659	Prestw-462	Cefixime	NT5004
6	7	4	1	1	1	0.196	Prestw-463	Metrizamide	NT5004
6	7	4	1	1	2	0.199	Prestw-463	Metrizamide	NT5004
6	7	4	1	1	3	0.212	Prestw-463	Metrizamide	NT5004
6	7	4	1	1	4	0.244	Prestw-463	Metrizamide	NT5004
6	7	4	1	1	5	0.315	Prestw-463	Metrizamide	NT5004
6	7	4	1	1	6	0.445	Prestw-463	Metrizamide	NT5004
6	7	4	1	1	7	0.622	Prestw-463	Metrizamide	NT5004
6	7	4	1	1	8	0.75	Prestw-463	Metrizamide	NT5004
6	7	4	2	2	3	0.177	Prestw-463	Metrizamide	NT5004
6	7	4	2	2	4	0.183	Prestw-463	Metrizamide	NT5004
6	7	4	2	2	5	0.211	Prestw-463	Metrizamide	NT5004
6	7	4	2	2	6	0.279	Prestw-463	Metrizamide	NT5004
6	7	4	2	2	7	0.408	Prestw-463	Metrizamide	NT5004
6	7	4	2	2	8	0.576	Prestw-463	Metrizamide	NT5004
6	7	4	3	3	0	0.157	Prestw-463	Metrizamide	NT5004
6	7	4	3	3	1	0.158	Prestw-463	Metrizamide	NT5004
6	7	4	3	3	2	0.162	Prestw-463	Metrizamide	NT5004
6	7	4	3	3	3	0.17	Prestw-463	Metrizamide	NT5004
6	7	4	3	3	4	0.189	Prestw-463	Metrizamide	NT5004
6	7	4	3	3	5	0.235	Prestw-463	Metrizamide	NT5004
6	7	4	3	3	6	0.332	Prestw-463	Metrizamide	NT5004
6	7	4	3	3	7	0.484	Prestw-463	Metrizamide	NT5004
6	7	4	3	3	8	0.632	Prestw-463	Metrizamide	NT5004
6	7	5	1	1	1	0.202	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	1	1	2	0.205	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	1	1	3	0.217	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	1	1	4	0.248	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	1	1	5	0.318	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	1	1	6	0.446	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	1	1	7	0.62	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	1	1	8	0.75	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	2	2	3	0.18	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	2	2	4	0.186	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	2	2	5	0.213	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	2	2	6	0.275	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	2	2	7	0.415	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	2	2	8	0.574	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	3	3	0	0.156	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	3	3	1	0.157	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	3	3	2	0.161	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	3	3	3	0.171	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	3	3	4	0.191	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	3	3	5	0.239	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	3	3	6	0.339	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	3	3	7	0.495	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	5	3	3	8	0.647	Prestw-1323	Quetiapine hemifumarate	NT5004
6	7	6	1	1	1	0.202	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	1	1	2	0.197	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	1	1	3	0.196	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	1	1	4	0.195	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	1	1	5	0.194	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	1	1	6	0.193	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	1	1	7	0.193	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	1	1	8	0.192	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	2	2	3	0.18	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	2	2	4	0.175	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	2	2	5	0.173	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	2	2	6	0.174	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	2	2	7	0.172	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	2	2	8	0.171	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	3	3	0	0.156	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	3	3	1	0.156	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	3	3	2	0.158	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	3	3	3	0.159	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	3	3	4	0.16	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	3	3	5	0.16	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	3	3	6	0.16	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	3	3	7	0.159	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	6	3	3	8	0.158	Prestw-1464	Tosufloxacin hydrochloride	NT5004
6	7	7	1	1	1	0.202	Prestw-1400	Efavirenz	NT5004
6	7	7	1	1	2	0.209	Prestw-1400	Efavirenz	NT5004
6	7	7	1	1	3	0.217	Prestw-1400	Efavirenz	NT5004
6	7	7	1	1	4	0.243	Prestw-1400	Efavirenz	NT5004
6	7	7	1	1	5	0.297	Prestw-1400	Efavirenz	NT5004
6	7	7	1	1	6	0.393	Prestw-1400	Efavirenz	NT5004
6	7	7	1	1	7	0.55	Prestw-1400	Efavirenz	NT5004
6	7	7	1	1	8	0.678	Prestw-1400	Efavirenz	NT5004
6	7	7	2	2	3	0.185	Prestw-1400	Efavirenz	NT5004
6	7	7	2	2	4	0.183	Prestw-1400	Efavirenz	NT5004
6	7	7	2	2	5	0.205	Prestw-1400	Efavirenz	NT5004
6	7	7	2	2	6	0.244	Prestw-1400	Efavirenz	NT5004
6	7	7	2	2	7	0.326	Prestw-1400	Efavirenz	NT5004
6	7	7	2	2	8	0.464	Prestw-1400	Efavirenz	NT5004
6	7	7	3	3	0	0.156	CONTROL	bacteria w/o drugs	NT5004
6	7	7	3	3	1	0.157	CONTROL	bacteria w/o drugs	NT5004
6	7	7	3	3	2	0.162	CONTROL	bacteria w/o drugs	NT5004
6	7	7	3	3	3	0.17	CONTROL	bacteria w/o drugs	NT5004
6	7	7	3	3	4	0.191	CONTROL	bacteria w/o drugs	NT5004
6	7	7	3	3	5	0.239	CONTROL	bacteria w/o drugs	NT5004
6	7	7	3	3	6	0.341	CONTROL	bacteria w/o drugs	NT5004
6	7	7	3	3	7	0.499	CONTROL	bacteria w/o drugs	NT5004
6	7	7	3	3	8	0.649	CONTROL	bacteria w/o drugs	NT5004
6	7	8	1	1	1	0.201	Prestw-1157	Rifapentine	NT5004
6	7	8	1	1	2	0.201	Prestw-1157	Rifapentine	NT5004
6	7	8	1	1	3	0.197	Prestw-1157	Rifapentine	NT5004
6	7	8	1	1	4	0.197	Prestw-1157	Rifapentine	NT5004
6	7	8	1	1	5	0.196	Prestw-1157	Rifapentine	NT5004
6	7	8	1	1	6	0.196	Prestw-1157	Rifapentine	NT5004
6	7	8	1	1	7	0.195	Prestw-1157	Rifapentine	NT5004
6	7	8	1	1	8	0.195	Prestw-1157	Rifapentine	NT5004
6	7	8	2	2	3	0.178	Prestw-1157	Rifapentine	NT5004
6	7	8	2	2	4	0.171	Prestw-1157	Rifapentine	NT5004
6	7	8	2	2	5	0.169	Prestw-1157	Rifapentine	NT5004
6	7	8	2	2	6	0.168	Prestw-1157	Rifapentine	NT5004
6	7	8	2	2	7	0.167	Prestw-1157	Rifapentine	NT5004
6	7	8	2	2	8	0.166	Prestw-1157	Rifapentine	NT5004
6	7	8	3	3	0	0.155	Prestw-1157	Rifapentine	NT5004
6	7	8	3	3	1	0.156	Prestw-1157	Rifapentine	NT5004
6	7	8	3	3	2	0.158	Prestw-1157	Rifapentine	NT5004
6	7	8	3	3	3	0.159	Prestw-1157	Rifapentine	NT5004
6	7	8	3	3	4	0.16	Prestw-1157	Rifapentine	NT5004
6	7	8	3	3	5	0.16	Prestw-1157	Rifapentine	NT5004
6	7	8	3	3	6	0.161	Prestw-1157	Rifapentine	NT5004
6	7	8	3	3	7	0.16	Prestw-1157	Rifapentine	NT5004
6	7	8	3	3	8	0.16	Prestw-1157	Rifapentine	NT5004
6	7	9	1	1	1	0.206	Prestw-468	Neostigmine bromide	NT5004
6	7	9	1	1	2	0.203	Prestw-468	Neostigmine bromide	NT5004
6	7	9	1	1	3	0.216	Prestw-468	Neostigmine bromide	NT5004
6	7	9	1	1	4	0.249	Prestw-468	Neostigmine bromide	NT5004
6	7	9	1	1	5	0.314	Prestw-468	Neostigmine bromide	NT5004
6	7	9	1	1	6	0.442	Prestw-468	Neostigmine bromide	NT5004
6	7	9	1	1	7	0.622	Prestw-468	Neostigmine bromide	NT5004
6	7	9	1	1	8	0.752	Prestw-468	Neostigmine bromide	NT5004
6	7	9	2	2	3	0.187	Prestw-468	Neostigmine bromide	NT5004
6	7	9	2	2	4	0.191	Prestw-468	Neostigmine bromide	NT5004
6	7	9	2	2	5	0.216	Prestw-468	Neostigmine bromide	NT5004
6	7	9	2	2	6	0.279	Prestw-468	Neostigmine bromide	NT5004
6	7	9	2	2	7	0.401	Prestw-468	Neostigmine bromide	NT5004
6	7	9	2	2	8	0.566	Prestw-468	Neostigmine bromide	NT5004
6	7	9	3	3	0	0.155	Prestw-468	Neostigmine bromide	NT5004
6	7	9	3	3	1	0.157	Prestw-468	Neostigmine bromide	NT5004
6	7	9	3	3	2	0.161	Prestw-468	Neostigmine bromide	NT5004
6	7	9	3	3	3	0.17	Prestw-468	Neostigmine bromide	NT5004
6	7	9	3	3	4	0.192	Prestw-468	Neostigmine bromide	NT5004
6	7	9	3	3	5	0.242	Prestw-468	Neostigmine bromide	NT5004
6	7	9	3	3	6	0.347	Prestw-468	Neostigmine bromide	NT5004
6	7	9	3	3	7	0.51	Prestw-468	Neostigmine bromide	NT5004
6	7	9	3	3	8	0.66	Prestw-468	Neostigmine bromide	NT5004
6	8	1	1	1	1	0.206	Prestw-1290	Imatinib	NT5004
6	8	1	1	1	2	0.208	Prestw-1290	Imatinib	NT5004
6	8	1	1	1	3	0.221	Prestw-1290	Imatinib	NT5004
6	8	1	1	1	4	0.251	Prestw-1290	Imatinib	NT5004
6	8	1	1	1	5	0.32	Prestw-1290	Imatinib	NT5004
6	8	1	1	1	6	0.445	Prestw-1290	Imatinib	NT5004
6	8	1	1	1	7	0.623	Prestw-1290	Imatinib	NT5004
6	8	1	1	1	8	0.755	Prestw-1290	Imatinib	NT5004
6	8	1	2	2	3	0.17	Prestw-1290	Imatinib	NT5004
6	8	1	2	2	4	0.179	Prestw-1290	Imatinib	NT5004
6	8	1	2	2	5	0.207	Prestw-1290	Imatinib	NT5004
6	8	1	2	2	6	0.273	Prestw-1290	Imatinib	NT5004
6	8	1	2	2	7	0.398	Prestw-1290	Imatinib	NT5004
6	8	1	2	2	8	0.56	Prestw-1290	Imatinib	NT5004
6	8	1	3	3	0	0.158	Prestw-1290	Imatinib	NT5004
6	8	1	3	3	1	0.16	Prestw-1290	Imatinib	NT5004
6	8	1	3	3	2	0.165	Prestw-1290	Imatinib	NT5004
6	8	1	3	3	3	0.176	Prestw-1290	Imatinib	NT5004
6	8	1	3	3	4	0.202	Prestw-1290	Imatinib	NT5004
6	8	1	3	3	5	0.263	Prestw-1290	Imatinib	NT5004
6	8	1	3	3	6	0.383	Prestw-1290	Imatinib	NT5004
6	8	1	3	3	7	0.546	Prestw-1290	Imatinib	NT5004
6	8	1	3	3	8	0.68	Prestw-1290	Imatinib	NT5004
6	8	10	1	1	1	0.197	Prestw-1325	Raclopride	NT5004
6	8	10	1	1	2	0.199	Prestw-1325	Raclopride	NT5004
6	8	10	1	1	3	0.212	Prestw-1325	Raclopride	NT5004
6	8	10	1	1	4	0.243	Prestw-1325	Raclopride	NT5004
6	8	10	1	1	5	0.312	Prestw-1325	Raclopride	NT5004
6	8	10	1	1	6	0.438	Prestw-1325	Raclopride	NT5004
6	8	10	1	1	7	0.62	Prestw-1325	Raclopride	NT5004
6	8	10	1	1	8	0.754	Prestw-1325	Raclopride	NT5004
6	8	10	2	2	3	0.173	Prestw-1325	Raclopride	NT5004
6	8	10	2	2	4	0.183	Prestw-1325	Raclopride	NT5004
6	8	10	2	2	5	0.208	Prestw-1325	Raclopride	NT5004
6	8	10	2	2	6	0.269	Prestw-1325	Raclopride	NT5004
6	8	10	2	2	7	0.385	Prestw-1325	Raclopride	NT5004
6	8	10	2	2	8	0.545	Prestw-1325	Raclopride	NT5004
6	8	10	3	3	0	0.153	Prestw-1325	Raclopride	NT5004
6	8	10	3	3	1	0.155	Prestw-1325	Raclopride	NT5004
6	8	10	3	3	2	0.16	Prestw-1325	Raclopride	NT5004
6	8	10	3	3	3	0.17	Prestw-1325	Raclopride	NT5004
6	8	10	3	3	4	0.193	Prestw-1325	Raclopride	NT5004
6	8	10	3	3	5	0.248	Prestw-1325	Raclopride	NT5004
6	8	10	3	3	6	0.36	Prestw-1325	Raclopride	NT5004
6	8	10	3	3	7	0.524	Prestw-1325	Raclopride	NT5004
6	8	10	3	3	8	0.665	Prestw-1325	Raclopride	NT5004
6	8	11	1	1	1	0.208	Prestw-1385	Closantel	NT5004
6	8	11	1	1	2	0.2	Prestw-1385	Closantel	NT5004
6	8	11	1	1	3	0.199	Prestw-1385	Closantel	NT5004
6	8	11	1	1	4	0.198	Prestw-1385	Closantel	NT5004
6	8	11	1	1	5	0.197	Prestw-1385	Closantel	NT5004
6	8	11	1	1	6	0.197	Prestw-1385	Closantel	NT5004
6	8	11	1	1	7	0.197	Prestw-1385	Closantel	NT5004
6	8	11	1	1	8	0.198	Prestw-1385	Closantel	NT5004
6	8	11	2	2	3	0.208	Prestw-1385	Closantel	NT5004
6	8	11	2	2	4	0.195	Prestw-1385	Closantel	NT5004
6	8	11	2	2	5	0.19	Prestw-1385	Closantel	NT5004
6	8	11	2	2	6	0.19	Prestw-1385	Closantel	NT5004
6	8	11	2	2	7	0.189	Prestw-1385	Closantel	NT5004
6	8	11	2	2	8	0.188	Prestw-1385	Closantel	NT5004
6	8	11	3	3	0	0.15	Prestw-1385	Closantel	NT5004
6	8	11	3	3	1	0.15	Prestw-1385	Closantel	NT5004
6	8	11	3	3	2	0.152	Prestw-1385	Closantel	NT5004
6	8	11	3	3	3	0.151	Prestw-1385	Closantel	NT5004
6	8	11	3	3	4	0.151	Prestw-1385	Closantel	NT5004
6	8	11	3	3	5	0.152	Prestw-1385	Closantel	NT5004
6	8	11	3	3	6	0.154	Prestw-1385	Closantel	NT5004
6	8	11	3	3	7	0.154	Prestw-1385	Closantel	NT5004
6	8	11	3	3	8	0.158	Prestw-1385	Closantel	NT5004
6	8	12	1	1	1	0.195	Prestw-1446	Moxifloxacin	NT5004
6	8	12	1	1	2	0.194	Prestw-1446	Moxifloxacin	NT5004
6	8	12	1	1	3	0.194	Prestw-1446	Moxifloxacin	NT5004
6	8	12	1	1	4	0.195	Prestw-1446	Moxifloxacin	NT5004
6	8	12	1	1	5	0.192	Prestw-1446	Moxifloxacin	NT5004
6	8	12	1	1	6	0.192	Prestw-1446	Moxifloxacin	NT5004
6	8	12	1	1	7	0.191	Prestw-1446	Moxifloxacin	NT5004
6	8	12	1	1	8	0.19	Prestw-1446	Moxifloxacin	NT5004
6	8	12	2	2	3	0.181	Prestw-1446	Moxifloxacin	NT5004
6	8	12	2	2	4	0.174	Prestw-1446	Moxifloxacin	NT5004
6	8	12	2	2	5	0.171	Prestw-1446	Moxifloxacin	NT5004
6	8	12	2	2	6	0.171	Prestw-1446	Moxifloxacin	NT5004
6	8	12	2	2	7	0.17	Prestw-1446	Moxifloxacin	NT5004
6	8	12	2	2	8	0.169	Prestw-1446	Moxifloxacin	NT5004
6	8	12	3	3	0	0.151	Prestw-1446	Moxifloxacin	NT5004
6	8	12	3	3	1	0.152	Prestw-1446	Moxifloxacin	NT5004
6	8	12	3	3	2	0.154	Prestw-1446	Moxifloxacin	NT5004
6	8	12	3	3	3	0.156	Prestw-1446	Moxifloxacin	NT5004
6	8	12	3	3	4	0.156	Prestw-1446	Moxifloxacin	NT5004
6	8	12	3	3	5	0.156	Prestw-1446	Moxifloxacin	NT5004
6	8	12	3	3	6	0.154	Prestw-1446	Moxifloxacin	NT5004
6	8	12	3	3	7	0.153	Prestw-1446	Moxifloxacin	NT5004
6	8	12	3	3	8	0.153	Prestw-1446	Moxifloxacin	NT5004
6	8	2	1	1	1	0.243	Prestw-1358	Vatalanib	NT5004
6	8	2	1	1	2	0.239	Prestw-1358	Vatalanib	NT5004
6	8	2	1	1	3	0.246	Prestw-1358	Vatalanib	NT5004
6	8	2	1	1	4	0.271	Prestw-1358	Vatalanib	NT5004
6	8	2	1	1	5	0.33	Prestw-1358	Vatalanib	NT5004
6	8	2	1	1	6	0.433	Prestw-1358	Vatalanib	NT5004
6	8	2	1	1	7	0.587	Prestw-1358	Vatalanib	NT5004
6	8	2	1	1	8	0.711	Prestw-1358	Vatalanib	NT5004
6	8	2	2	2	3	0.173	Prestw-1358	Vatalanib	NT5004
6	8	2	2	2	4	0.178	Prestw-1358	Vatalanib	NT5004
6	8	2	2	2	5	0.201	Prestw-1358	Vatalanib	NT5004
6	8	2	2	2	6	0.255	Prestw-1358	Vatalanib	NT5004
6	8	2	2	2	7	0.354	Prestw-1358	Vatalanib	NT5004
6	8	2	2	2	8	0.495	Prestw-1358	Vatalanib	NT5004
6	8	2	3	3	0	0.162	Prestw-1358	Vatalanib	NT5004
6	8	2	3	3	1	0.161	Prestw-1358	Vatalanib	NT5004
6	8	2	3	3	2	0.165	Prestw-1358	Vatalanib	NT5004
6	8	2	3	3	3	0.175	Prestw-1358	Vatalanib	NT5004
6	8	2	3	3	4	0.197	Prestw-1358	Vatalanib	NT5004
6	8	2	3	3	5	0.249	Prestw-1358	Vatalanib	NT5004
6	8	2	3	3	6	0.353	Prestw-1358	Vatalanib	NT5004
6	8	2	3	3	7	0.495	Prestw-1358	Vatalanib	NT5004
6	8	2	3	3	8	0.63	Prestw-1358	Vatalanib	NT5004
6	8	3	1	1	1	0.213	Prestw-1295	Itopride	NT5004
6	8	3	1	1	2	0.211	Prestw-1295	Itopride	NT5004
6	8	3	1	1	3	0.227	Prestw-1295	Itopride	NT5004
6	8	3	1	1	4	0.259	Prestw-1295	Itopride	NT5004
6	8	3	1	1	5	0.334	Prestw-1295	Itopride	NT5004
6	8	3	1	1	6	0.47	Prestw-1295	Itopride	NT5004
6	8	3	1	1	7	0.652	Prestw-1295	Itopride	NT5004
6	8	3	1	1	8	0.783	Prestw-1295	Itopride	NT5004
6	8	3	2	2	3	0.166	Prestw-1295	Itopride	NT5004
6	8	3	2	2	4	0.177	Prestw-1295	Itopride	NT5004
6	8	3	2	2	5	0.207	Prestw-1295	Itopride	NT5004
6	8	3	2	2	6	0.274	Prestw-1295	Itopride	NT5004
6	8	3	2	2	7	0.402	Prestw-1295	Itopride	NT5004
